	#SampleID	Taxonomy	GROUP	Subgroup	Value	Total	RelativeAbundance
5130	3A	Archaea|p_Crenarchaeota	OB-BPD/DS 	MAM-J	0	189729	0.0
5131	3A	Archaea|p_Euryarchaeota	OB-BPD/DS 	MAM-J	0	189729	0.0
5132	3A	Archaea|p_Halobacterota	OB-BPD/DS 	MAM-J	0	189729	0.0
5133	3A	Archaea|p_Thermoplasmatota	OB-BPD/DS 	MAM-J	0	189729	0.0
5134	3A	Bacteria	OB-BPD/DS 	MAM-J	38	189729	0.00020028567061440266
5135	3A	Bacteria|p_Acidobacteriota	OB-BPD/DS 	MAM-J	0	189729	0.0
5136	3A	Bacteria|p_Actinobacteria	OB-BPD/DS 	MAM-J	21897	189729	0.11541198235377828
5137	3A	Bacteria|p_Actinobacteriota	OB-BPD/DS 	MAM-J	20089	189729	0.1058826009729667
5138	3A	Bacteria|p_Bacteroidetes	OB-BPD/DS 	MAM-J	0	189729	0.0
5139	3A	Bacteria|p_Bacteroidota	OB-BPD/DS 	MAM-J	2337	189729	0.012317568742785763
5140	3A	Bacteria|p_Bdellovibrionota	OB-BPD/DS 	MAM-J	0	189729	0.0
5141	3A	Bacteria|p_Caldatribacteriota	OB-BPD/DS 	MAM-J	0	189729	0.0
5142	3A	Bacteria|p_Caldisericota	OB-BPD/DS 	MAM-J	0	189729	0.0
5143	3A	Bacteria|p_Campylobacterota	OB-BPD/DS 	MAM-J	2442	189729	0.012870989674746612
5144	3A	Bacteria|p_Chloroflexi	OB-BPD/DS 	MAM-J	0	189729	0.0
5145	3A	Bacteria|p_Cloacimonadota	OB-BPD/DS 	MAM-J	0	189729	0.0
5146	3A	Bacteria|p_Cyanobacteria	OB-BPD/DS 	MAM-J	0	189729	0.0
5147	3A	Bacteria|p_Dadabacteria	OB-BPD/DS 	MAM-J	0	189729	0.0
5148	3A	Bacteria|p_Deferribacterota	OB-BPD/DS 	MAM-J	0	189729	0.0
5149	3A	Bacteria|p_Deinococcota	OB-BPD/DS 	MAM-J	0	189729	0.0
5150	3A	Bacteria|p_Desulfobacterota	OB-BPD/DS 	MAM-J	125	189729	0.000658834442810535
5151	3A	Bacteria|p_Elusimicrobiota	OB-BPD/DS 	MAM-J	0	189729	0.0
5152	3A	Bacteria|p_Entotheonellaeota	OB-BPD/DS 	MAM-J	0	189729	0.0
5153	3A	Bacteria|p_Fibrobacteres	OB-BPD/DS 	MAM-J	0	189729	0.0
5154	3A	Bacteria|p_Fibrobacterota	OB-BPD/DS 	MAM-J	0	189729	0.0
5155	3A	Bacteria|p_Firmicutes	OB-BPD/DS 	MAM-J	94954	189729	0.5004717254610523
5156	3A	Bacteria|p_Fusobacteria	OB-BPD/DS 	MAM-J	1335	189729	0.007036351849216514
5157	3A	Bacteria|p_Fusobacteriota	OB-BPD/DS 	MAM-J	9322	189729	0.04913323740703846
5158	3A	Bacteria|p_Gemmatimonadota	OB-BPD/DS 	MAM-J	0	189729	0.0
5159	3A	Bacteria|p_Latescibacterota	OB-BPD/DS 	MAM-J	0	189729	0.0
5160	3A	Bacteria|p_Methylomirabilota	OB-BPD/DS 	MAM-J	0	189729	0.0
5161	3A	Bacteria|p_Myxococcota	OB-BPD/DS 	MAM-J	0	189729	0.0
5162	3A	Bacteria|p_NB1-j	OB-BPD/DS 	MAM-J	0	189729	0.0
5163	3A	Bacteria|p_Nitrospirota	OB-BPD/DS 	MAM-J	0	189729	0.0
5164	3A	Bacteria|p_Patescibacteria	OB-BPD/DS 	MAM-J	1	189729	5.27067554248428e-06
5165	3A	Bacteria|p_Planctomycetota	OB-BPD/DS 	MAM-J	0	189729	0.0
5166	3A	Bacteria|p_Proteobacteria	OB-BPD/DS 	MAM-J	31739	189729	0.16728597104290857
5167	3A	Bacteria|p_Spirochaetota	OB-BPD/DS 	MAM-J	0	189729	0.0
5168	3A	Bacteria|p_Synergistota	OB-BPD/DS 	MAM-J	0	189729	0.0
5169	3A	Bacteria|p_Tenericutes	OB-BPD/DS 	MAM-J	0	189729	0.0
5170	3A	Bacteria|p_Verrucomicrobia	OB-BPD/DS 	MAM-J	0	189729	0.0
5171	3A	Bacteria|p_Verrucomicrobiota	OB-BPD/DS 	MAM-J	0	189729	0.0
5172	3A	Bacteria|p_WPS-2	OB-BPD/DS 	MAM-J	0	189729	0.0
5173	3A	Eukaryota	OB-BPD/DS 	MAM-J	0	189729	0.0
5175	3B	Archaea|p_Crenarchaeota	OB-BPD/DS 	MAM-I	0	190867	0.0
5176	3B	Archaea|p_Euryarchaeota	OB-BPD/DS 	MAM-I	0	190867	0.0
5177	3B	Archaea|p_Halobacterota	OB-BPD/DS 	MAM-I	0	190867	0.0
5178	3B	Archaea|p_Thermoplasmatota	OB-BPD/DS 	MAM-I	0	190867	0.0
5179	3B	Bacteria	OB-BPD/DS 	MAM-I	57	190867	0.0002986372709792683
5180	3B	Bacteria|p_Acidobacteriota	OB-BPD/DS 	MAM-I	0	190867	0.0
5181	3B	Bacteria|p_Actinobacteria	OB-BPD/DS 	MAM-I	2679	190867	0.01403595173602561
5182	3B	Bacteria|p_Actinobacteriota	OB-BPD/DS 	MAM-I	8564	190867	0.04486894015204305
5183	3B	Bacteria|p_Bacteroidetes	OB-BPD/DS 	MAM-I	41	190867	0.00021480926509035087
5184	3B	Bacteria|p_Bacteroidota	OB-BPD/DS 	MAM-I	140	190867	0.0007334950515280274
5185	3B	Bacteria|p_Bdellovibrionota	OB-BPD/DS 	MAM-I	0	190867	0.0
5186	3B	Bacteria|p_Caldatribacteriota	OB-BPD/DS 	MAM-I	0	190867	0.0
5187	3B	Bacteria|p_Caldisericota	OB-BPD/DS 	MAM-I	0	190867	0.0
5188	3B	Bacteria|p_Campylobacterota	OB-BPD/DS 	MAM-I	51581	190867	0.27024577323476556
5189	3B	Bacteria|p_Chloroflexi	OB-BPD/DS 	MAM-I	0	190867	0.0
5190	3B	Bacteria|p_Cloacimonadota	OB-BPD/DS 	MAM-I	0	190867	0.0
5191	3B	Bacteria|p_Cyanobacteria	OB-BPD/DS 	MAM-I	0	190867	0.0
5192	3B	Bacteria|p_Dadabacteria	OB-BPD/DS 	MAM-I	0	190867	0.0
5193	3B	Bacteria|p_Deferribacterota	OB-BPD/DS 	MAM-I	0	190867	0.0
5194	3B	Bacteria|p_Deinococcota	OB-BPD/DS 	MAM-I	0	190867	0.0
5195	3B	Bacteria|p_Desulfobacterota	OB-BPD/DS 	MAM-I	334	190867	0.001749909622931151
5196	3B	Bacteria|p_Elusimicrobiota	OB-BPD/DS 	MAM-I	0	190867	0.0
5197	3B	Bacteria|p_Entotheonellaeota	OB-BPD/DS 	MAM-I	0	190867	0.0
5198	3B	Bacteria|p_Fibrobacteres	OB-BPD/DS 	MAM-I	0	190867	0.0
5199	3B	Bacteria|p_Fibrobacterota	OB-BPD/DS 	MAM-I	0	190867	0.0
5200	3B	Bacteria|p_Firmicutes	OB-BPD/DS 	MAM-I	116509	190867	0.6104198211319924
5201	3B	Bacteria|p_Fusobacteria	OB-BPD/DS 	MAM-I	304	190867	0.0015927321118894308
5202	3B	Bacteria|p_Fusobacteriota	OB-BPD/DS 	MAM-I	432	190867	0.0022633561590007702
5203	3B	Bacteria|p_Gemmatimonadota	OB-BPD/DS 	MAM-I	0	190867	0.0
5204	3B	Bacteria|p_Latescibacterota	OB-BPD/DS 	MAM-I	0	190867	0.0
5205	3B	Bacteria|p_Methylomirabilota	OB-BPD/DS 	MAM-I	0	190867	0.0
5206	3B	Bacteria|p_Myxococcota	OB-BPD/DS 	MAM-I	0	190867	0.0
5207	3B	Bacteria|p_NB1-j	OB-BPD/DS 	MAM-I	0	190867	0.0
5208	3B	Bacteria|p_Nitrospirota	OB-BPD/DS 	MAM-I	0	190867	0.0
5209	3B	Bacteria|p_Patescibacteria	OB-BPD/DS 	MAM-I	9	190867	4.7153253312516044e-05
5210	3B	Bacteria|p_Planctomycetota	OB-BPD/DS 	MAM-I	0	190867	0.0
5211	3B	Bacteria|p_Proteobacteria	OB-BPD/DS 	MAM-I	9115	190867	0.04775576710484264
5212	3B	Bacteria|p_Spirochaetota	OB-BPD/DS 	MAM-I	0	190867	0.0
5213	3B	Bacteria|p_Synergistota	OB-BPD/DS 	MAM-I	0	190867	0.0
5214	3B	Bacteria|p_Tenericutes	OB-BPD/DS 	MAM-I	0	190867	0.0
5215	3B	Bacteria|p_Verrucomicrobia	OB-BPD/DS 	MAM-I	0	190867	0.0
5216	3B	Bacteria|p_Verrucomicrobiota	OB-BPD/DS 	MAM-I	0	190867	0.0
5217	3B	Bacteria|p_WPS-2	OB-BPD/DS 	MAM-I	0	190867	0.0
5218	3B	Eukaryota	OB-BPD/DS 	MAM-I	2	190867	1.0478500736114677e-05
5220	3C	Archaea|p_Crenarchaeota	OB-BPD/DS 	MAMLI	0	184128	0.0
5221	3C	Archaea|p_Euryarchaeota	OB-BPD/DS 	MAMLI	434	184128	0.0023570559610705598
5222	3C	Archaea|p_Halobacterota	OB-BPD/DS 	MAMLI	0	184128	0.0
5223	3C	Archaea|p_Thermoplasmatota	OB-BPD/DS 	MAMLI	19	184128	0.00010318908585331943
5224	3C	Bacteria	OB-BPD/DS 	MAMLI	20	184128	0.00010862009037191519
5225	3C	Bacteria|p_Acidobacteriota	OB-BPD/DS 	MAMLI	0	184128	0.0
5226	3C	Bacteria|p_Actinobacteria	OB-BPD/DS 	MAMLI	43	184128	0.00023353319429961767
5227	3C	Bacteria|p_Actinobacteriota	OB-BPD/DS 	MAMLI	747	184128	0.004056960375391033
5228	3C	Bacteria|p_Bacteroidetes	OB-BPD/DS 	MAMLI	9	184128	4.8879040667361837e-05
5229	3C	Bacteria|p_Bacteroidota	OB-BPD/DS 	MAMLI	91433	184128	0.4965730361487661
5230	3C	Bacteria|p_Bdellovibrionota	OB-BPD/DS 	MAMLI	0	184128	0.0
5231	3C	Bacteria|p_Caldatribacteriota	OB-BPD/DS 	MAMLI	0	184128	0.0
5232	3C	Bacteria|p_Caldisericota	OB-BPD/DS 	MAMLI	0	184128	0.0
5233	3C	Bacteria|p_Campylobacterota	OB-BPD/DS 	MAMLI	327	184128	0.0017759384775808133
5234	3C	Bacteria|p_Chloroflexi	OB-BPD/DS 	MAMLI	0	184128	0.0
5235	3C	Bacteria|p_Cloacimonadota	OB-BPD/DS 	MAMLI	0	184128	0.0
5236	3C	Bacteria|p_Cyanobacteria	OB-BPD/DS 	MAMLI	6	184128	3.258602711157456e-05
5237	3C	Bacteria|p_Dadabacteria	OB-BPD/DS 	MAMLI	0	184128	0.0
5238	3C	Bacteria|p_Deferribacterota	OB-BPD/DS 	MAMLI	0	184128	0.0
5239	3C	Bacteria|p_Deinococcota	OB-BPD/DS 	MAMLI	0	184128	0.0
5240	3C	Bacteria|p_Desulfobacterota	OB-BPD/DS 	MAMLI	541	184128	0.0029381734445603058
5241	3C	Bacteria|p_Elusimicrobiota	OB-BPD/DS 	MAMLI	0	184128	0.0
5242	3C	Bacteria|p_Entotheonellaeota	OB-BPD/DS 	MAMLI	0	184128	0.0
5243	3C	Bacteria|p_Fibrobacteres	OB-BPD/DS 	MAMLI	0	184128	0.0
5244	3C	Bacteria|p_Fibrobacterota	OB-BPD/DS 	MAMLI	6	184128	3.258602711157456e-05
5245	3C	Bacteria|p_Firmicutes	OB-BPD/DS 	MAMLI	50394	184128	0.2736900417101147
5246	3C	Bacteria|p_Fusobacteria	OB-BPD/DS 	MAMLI	1881	184128	0.010215719499478623
5247	3C	Bacteria|p_Fusobacteriota	OB-BPD/DS 	MAMLI	290	184128	0.0015749913103927703
5248	3C	Bacteria|p_Gemmatimonadota	OB-BPD/DS 	MAMLI	0	184128	0.0
5249	3C	Bacteria|p_Latescibacterota	OB-BPD/DS 	MAMLI	0	184128	0.0
5250	3C	Bacteria|p_Methylomirabilota	OB-BPD/DS 	MAMLI	0	184128	0.0
5251	3C	Bacteria|p_Myxococcota	OB-BPD/DS 	MAMLI	0	184128	0.0
5252	3C	Bacteria|p_NB1-j	OB-BPD/DS 	MAMLI	0	184128	0.0
5253	3C	Bacteria|p_Nitrospirota	OB-BPD/DS 	MAMLI	0	184128	0.0
5254	3C	Bacteria|p_Patescibacteria	OB-BPD/DS 	MAMLI	36458	184128	0.1980035627389642
5255	3C	Bacteria|p_Planctomycetota	OB-BPD/DS 	MAMLI	0	184128	0.0
5256	3C	Bacteria|p_Proteobacteria	OB-BPD/DS 	MAMLI	942	184128	0.005116006256517205
5257	3C	Bacteria|p_Spirochaetota	OB-BPD/DS 	MAMLI	577	184128	0.0031336896072297533
5258	3C	Bacteria|p_Synergistota	OB-BPD/DS 	MAMLI	0	184128	0.0
5259	3C	Bacteria|p_Tenericutes	OB-BPD/DS 	MAMLI	0	184128	0.0
5260	3C	Bacteria|p_Verrucomicrobia	OB-BPD/DS 	MAMLI	0	184128	0.0
5261	3C	Bacteria|p_Verrucomicrobiota	OB-BPD/DS 	MAMLI	1	184128	5.43100451859576e-06
5262	3C	Bacteria|p_WPS-2	OB-BPD/DS 	MAMLI	0	184128	0.0
5263	3C	Eukaryota	OB-BPD/DS 	MAMLI	0	184128	0.0
5265	3D	Archaea|p_Crenarchaeota	OB-BPD/DS 	MAM-D	0	183136	0.0
5266	3D	Archaea|p_Euryarchaeota	OB-BPD/DS 	MAM-D	0	183136	0.0
5267	3D	Archaea|p_Halobacterota	OB-BPD/DS 	MAM-D	0	183136	0.0
5268	3D	Archaea|p_Thermoplasmatota	OB-BPD/DS 	MAM-D	0	183136	0.0
5269	3D	Bacteria	OB-BPD/DS 	MAM-D	0	183136	0.0
5270	3D	Bacteria|p_Acidobacteriota	OB-BPD/DS 	MAM-D	0	183136	0.0
5271	3D	Bacteria|p_Actinobacteria	OB-BPD/DS 	MAM-D	16991	183136	0.09277804473178403
5272	3D	Bacteria|p_Actinobacteriota	OB-BPD/DS 	MAM-D	6495	183136	0.035465446444172634
5273	3D	Bacteria|p_Bacteroidetes	OB-BPD/DS 	MAM-D	1	183136	5.460422855145902e-06
5274	3D	Bacteria|p_Bacteroidota	OB-BPD/DS 	MAM-D	10970	183136	0.05990083872095055
5275	3D	Bacteria|p_Bdellovibrionota	OB-BPD/DS 	MAM-D	0	183136	0.0
5276	3D	Bacteria|p_Caldatribacteriota	OB-BPD/DS 	MAM-D	0	183136	0.0
5277	3D	Bacteria|p_Caldisericota	OB-BPD/DS 	MAM-D	0	183136	0.0
5278	3D	Bacteria|p_Campylobacterota	OB-BPD/DS 	MAM-D	21051	183136	0.11494736152367639
5279	3D	Bacteria|p_Chloroflexi	OB-BPD/DS 	MAM-D	0	183136	0.0
5280	3D	Bacteria|p_Cloacimonadota	OB-BPD/DS 	MAM-D	0	183136	0.0
5281	3D	Bacteria|p_Cyanobacteria	OB-BPD/DS 	MAM-D	0	183136	0.0
5282	3D	Bacteria|p_Dadabacteria	OB-BPD/DS 	MAM-D	0	183136	0.0
5283	3D	Bacteria|p_Deferribacterota	OB-BPD/DS 	MAM-D	0	183136	0.0
5284	3D	Bacteria|p_Deinococcota	OB-BPD/DS 	MAM-D	0	183136	0.0
5285	3D	Bacteria|p_Desulfobacterota	OB-BPD/DS 	MAM-D	315	183136	0.0017200331993709593
5286	3D	Bacteria|p_Elusimicrobiota	OB-BPD/DS 	MAM-D	0	183136	0.0
5287	3D	Bacteria|p_Entotheonellaeota	OB-BPD/DS 	MAM-D	0	183136	0.0
5288	3D	Bacteria|p_Fibrobacteres	OB-BPD/DS 	MAM-D	0	183136	0.0
5289	3D	Bacteria|p_Fibrobacterota	OB-BPD/DS 	MAM-D	0	183136	0.0
5290	3D	Bacteria|p_Firmicutes	OB-BPD/DS 	MAM-D	33351	183136	0.182110562641971
5291	3D	Bacteria|p_Fusobacteria	OB-BPD/DS 	MAM-D	193	183136	0.0010538616110431591
5292	3D	Bacteria|p_Fusobacteriota	OB-BPD/DS 	MAM-D	70614	183136	0.3855822994932728
5293	3D	Bacteria|p_Gemmatimonadota	OB-BPD/DS 	MAM-D	0	183136	0.0
5294	3D	Bacteria|p_Latescibacterota	OB-BPD/DS 	MAM-D	0	183136	0.0
5295	3D	Bacteria|p_Methylomirabilota	OB-BPD/DS 	MAM-D	0	183136	0.0
5296	3D	Bacteria|p_Myxococcota	OB-BPD/DS 	MAM-D	0	183136	0.0
5297	3D	Bacteria|p_NB1-j	OB-BPD/DS 	MAM-D	0	183136	0.0
5298	3D	Bacteria|p_Nitrospirota	OB-BPD/DS 	MAM-D	0	183136	0.0
5299	3D	Bacteria|p_Patescibacteria	OB-BPD/DS 	MAM-D	8	183136	4.368338284116722e-05
5300	3D	Bacteria|p_Planctomycetota	OB-BPD/DS 	MAM-D	0	183136	0.0
5301	3D	Bacteria|p_Proteobacteria	OB-BPD/DS 	MAM-D	16128	183136	0.08806569980779312
5302	3D	Bacteria|p_Spirochaetota	OB-BPD/DS 	MAM-D	0	183136	0.0
5303	3D	Bacteria|p_Synergistota	OB-BPD/DS 	MAM-D	0	183136	0.0
5304	3D	Bacteria|p_Tenericutes	OB-BPD/DS 	MAM-D	0	183136	0.0
5305	3D	Bacteria|p_Verrucomicrobia	OB-BPD/DS 	MAM-D	0	183136	0.0
5306	3D	Bacteria|p_Verrucomicrobiota	OB-BPD/DS 	MAM-D	0	183136	0.0
5307	3D	Bacteria|p_WPS-2	OB-BPD/DS 	MAM-D	0	183136	0.0
5308	3D	Eukaryota	OB-BPD/DS 	MAM-D	0	183136	0.0
5310	3F	Archaea|p_Crenarchaeota	OB-BPD/DS 	Fecal	0	187892	0.0
5311	3F	Archaea|p_Euryarchaeota	OB-BPD/DS 	Fecal	772	187892	0.004108743320631001
5312	3F	Archaea|p_Halobacterota	OB-BPD/DS 	Fecal	0	187892	0.0
5313	3F	Archaea|p_Thermoplasmatota	OB-BPD/DS 	Fecal	13	187892	6.918868286036659e-05
5314	3F	Bacteria	OB-BPD/DS 	Fecal	123	187892	0.0006546313839865455
5315	3F	Bacteria|p_Acidobacteriota	OB-BPD/DS 	Fecal	0	187892	0.0
5316	3F	Bacteria|p_Actinobacteria	OB-BPD/DS 	Fecal	1310	187892	0.006972090349775403
5317	3F	Bacteria|p_Actinobacteriota	OB-BPD/DS 	Fecal	9227	187892	0.04910799821173866
5318	3F	Bacteria|p_Bacteroidetes	OB-BPD/DS 	Fecal	35	187892	0.00018627722308560236
5319	3F	Bacteria|p_Bacteroidota	OB-BPD/DS 	Fecal	7348	187892	0.03910757243522875
5320	3F	Bacteria|p_Bdellovibrionota	OB-BPD/DS 	Fecal	0	187892	0.0
5321	3F	Bacteria|p_Caldatribacteriota	OB-BPD/DS 	Fecal	0	187892	0.0
5322	3F	Bacteria|p_Caldisericota	OB-BPD/DS 	Fecal	0	187892	0.0
5323	3F	Bacteria|p_Campylobacterota	OB-BPD/DS 	Fecal	2392	187892	0.012730717646307453
5324	3F	Bacteria|p_Chloroflexi	OB-BPD/DS 	Fecal	1	187892	5.322206373874354e-06
5325	3F	Bacteria|p_Cloacimonadota	OB-BPD/DS 	Fecal	0	187892	0.0
5326	3F	Bacteria|p_Cyanobacteria	OB-BPD/DS 	Fecal	30	187892	0.0001596661912162306
5327	3F	Bacteria|p_Dadabacteria	OB-BPD/DS 	Fecal	0	187892	0.0
5328	3F	Bacteria|p_Deferribacterota	OB-BPD/DS 	Fecal	0	187892	0.0
5329	3F	Bacteria|p_Deinococcota	OB-BPD/DS 	Fecal	0	187892	0.0
5330	3F	Bacteria|p_Desulfobacterota	OB-BPD/DS 	Fecal	183	187892	0.0009739637664190067
5331	3F	Bacteria|p_Elusimicrobiota	OB-BPD/DS 	Fecal	0	187892	0.0
5332	3F	Bacteria|p_Entotheonellaeota	OB-BPD/DS 	Fecal	0	187892	0.0
5333	3F	Bacteria|p_Fibrobacteres	OB-BPD/DS 	Fecal	0	187892	0.0
5334	3F	Bacteria|p_Fibrobacterota	OB-BPD/DS 	Fecal	0	187892	0.0
5335	3F	Bacteria|p_Firmicutes	OB-BPD/DS 	Fecal	150051	187892	0.7986023886062206
5336	3F	Bacteria|p_Fusobacteria	OB-BPD/DS 	Fecal	1139	187892	0.006061993059842888
5337	3F	Bacteria|p_Fusobacteriota	OB-BPD/DS 	Fecal	1527	187892	0.008127009132906137
5338	3F	Bacteria|p_Gemmatimonadota	OB-BPD/DS 	Fecal	0	187892	0.0
5339	3F	Bacteria|p_Latescibacterota	OB-BPD/DS 	Fecal	0	187892	0.0
5340	3F	Bacteria|p_Methylomirabilota	OB-BPD/DS 	Fecal	0	187892	0.0
5341	3F	Bacteria|p_Myxococcota	OB-BPD/DS 	Fecal	1	187892	5.322206373874354e-06
5342	3F	Bacteria|p_NB1-j	OB-BPD/DS 	Fecal	0	187892	0.0
5343	3F	Bacteria|p_Nitrospirota	OB-BPD/DS 	Fecal	0	187892	0.0
5344	3F	Bacteria|p_Patescibacteria	OB-BPD/DS 	Fecal	2505	187892	0.013332126966555256
5345	3F	Bacteria|p_Planctomycetota	OB-BPD/DS 	Fecal	0	187892	0.0
5346	3F	Bacteria|p_Proteobacteria	OB-BPD/DS 	Fecal	10725	187892	0.05708066335980244
5347	3F	Bacteria|p_Spirochaetota	OB-BPD/DS 	Fecal	335	187892	0.0017829391352479085
5348	3F	Bacteria|p_Synergistota	OB-BPD/DS 	Fecal	0	187892	0.0
5349	3F	Bacteria|p_Tenericutes	OB-BPD/DS 	Fecal	0	187892	0.0
5350	3F	Bacteria|p_Verrucomicrobia	OB-BPD/DS 	Fecal	0	187892	0.0
5351	3F	Bacteria|p_Verrucomicrobiota	OB-BPD/DS 	Fecal	0	187892	0.0
5352	3F	Bacteria|p_WPS-2	OB-BPD/DS 	Fecal	0	187892	0.0
5353	3F	Eukaryota	OB-BPD/DS 	Fecal	0	187892	0.0
5355	4A	Archaea|p_Crenarchaeota	OB-BPD/DS 	MAM-J	0	186872	0.0
5356	4A	Archaea|p_Euryarchaeota	OB-BPD/DS 	MAM-J	0	186872	0.0
5357	4A	Archaea|p_Halobacterota	OB-BPD/DS 	MAM-J	0	186872	0.0
5358	4A	Archaea|p_Thermoplasmatota	OB-BPD/DS 	MAM-J	0	186872	0.0
5359	4A	Bacteria	OB-BPD/DS 	MAM-J	15	186872	8.026884712530503e-05
5360	4A	Bacteria|p_Acidobacteriota	OB-BPD/DS 	MAM-J	0	186872	0.0
5361	4A	Bacteria|p_Actinobacteria	OB-BPD/DS 	MAM-J	1284	186872	0.0068710133139261095
5362	4A	Bacteria|p_Actinobacteriota	OB-BPD/DS 	MAM-J	395	186872	0.0021137463076330324
5363	4A	Bacteria|p_Bacteroidetes	OB-BPD/DS 	MAM-J	42	186872	0.00022475277195085406
5364	4A	Bacteria|p_Bacteroidota	OB-BPD/DS 	MAM-J	67071	186872	0.3589141230360889
5365	4A	Bacteria|p_Bdellovibrionota	OB-BPD/DS 	MAM-J	0	186872	0.0
5366	4A	Bacteria|p_Caldatribacteriota	OB-BPD/DS 	MAM-J	0	186872	0.0
5367	4A	Bacteria|p_Caldisericota	OB-BPD/DS 	MAM-J	0	186872	0.0
5368	4A	Bacteria|p_Campylobacterota	OB-BPD/DS 	MAM-J	45290	186872	0.24235840575367096
5369	4A	Bacteria|p_Chloroflexi	OB-BPD/DS 	MAM-J	0	186872	0.0
5370	4A	Bacteria|p_Cloacimonadota	OB-BPD/DS 	MAM-J	0	186872	0.0
5371	4A	Bacteria|p_Cyanobacteria	OB-BPD/DS 	MAM-J	0	186872	0.0
5372	4A	Bacteria|p_Dadabacteria	OB-BPD/DS 	MAM-J	0	186872	0.0
5373	4A	Bacteria|p_Deferribacterota	OB-BPD/DS 	MAM-J	0	186872	0.0
5374	4A	Bacteria|p_Deinococcota	OB-BPD/DS 	MAM-J	0	186872	0.0
5375	4A	Bacteria|p_Desulfobacterota	OB-BPD/DS 	MAM-J	497	186872	0.0026595744680851063
5376	4A	Bacteria|p_Elusimicrobiota	OB-BPD/DS 	MAM-J	0	186872	0.0
5377	4A	Bacteria|p_Entotheonellaeota	OB-BPD/DS 	MAM-J	0	186872	0.0
5378	4A	Bacteria|p_Fibrobacteres	OB-BPD/DS 	MAM-J	0	186872	0.0
5379	4A	Bacteria|p_Fibrobacterota	OB-BPD/DS 	MAM-J	0	186872	0.0
5380	4A	Bacteria|p_Firmicutes	OB-BPD/DS 	MAM-J	17410	186872	0.09316537523010403
5381	4A	Bacteria|p_Fusobacteria	OB-BPD/DS 	MAM-J	50	186872	0.0002675628237510167
5382	4A	Bacteria|p_Fusobacteriota	OB-BPD/DS 	MAM-J	7301	186872	0.03906952352412346
5383	4A	Bacteria|p_Gemmatimonadota	OB-BPD/DS 	MAM-J	0	186872	0.0
5384	4A	Bacteria|p_Latescibacterota	OB-BPD/DS 	MAM-J	0	186872	0.0
5385	4A	Bacteria|p_Methylomirabilota	OB-BPD/DS 	MAM-J	0	186872	0.0
5386	4A	Bacteria|p_Myxococcota	OB-BPD/DS 	MAM-J	0	186872	0.0
5387	4A	Bacteria|p_NB1-j	OB-BPD/DS 	MAM-J	0	186872	0.0
5388	4A	Bacteria|p_Nitrospirota	OB-BPD/DS 	MAM-J	0	186872	0.0
5389	4A	Bacteria|p_Patescibacteria	OB-BPD/DS 	MAM-J	0	186872	0.0
5390	4A	Bacteria|p_Planctomycetota	OB-BPD/DS 	MAM-J	0	186872	0.0
5391	4A	Bacteria|p_Proteobacteria	OB-BPD/DS 	MAM-J	47465	186872	0.2539973885868402
5392	4A	Bacteria|p_Spirochaetota	OB-BPD/DS 	MAM-J	0	186872	0.0
5393	4A	Bacteria|p_Synergistota	OB-BPD/DS 	MAM-J	0	186872	0.0
5394	4A	Bacteria|p_Tenericutes	OB-BPD/DS 	MAM-J	1	186872	5.351256475020334e-06
5395	4A	Bacteria|p_Verrucomicrobia	OB-BPD/DS 	MAM-J	0	186872	0.0
5396	4A	Bacteria|p_Verrucomicrobiota	OB-BPD/DS 	MAM-J	1	186872	5.351256475020334e-06
5397	4A	Bacteria|p_WPS-2	OB-BPD/DS 	MAM-J	0	186872	0.0
5398	4A	Eukaryota	OB-BPD/DS 	MAM-J	0	186872	0.0
5400	4B	Archaea|p_Crenarchaeota	OB-BPD/DS 	MAM-I	0	197687	0.0
5401	4B	Archaea|p_Euryarchaeota	OB-BPD/DS 	MAM-I	0	197687	0.0
5402	4B	Archaea|p_Halobacterota	OB-BPD/DS 	MAM-I	0	197687	0.0
5403	4B	Archaea|p_Thermoplasmatota	OB-BPD/DS 	MAM-I	0	197687	0.0
5404	4B	Bacteria	OB-BPD/DS 	MAM-I	9	197687	4.552651413598264e-05
5405	4B	Bacteria|p_Acidobacteriota	OB-BPD/DS 	MAM-I	0	197687	0.0
5406	4B	Bacteria|p_Actinobacteria	OB-BPD/DS 	MAM-I	1305	197687	0.006601344549717483
5407	4B	Bacteria|p_Actinobacteriota	OB-BPD/DS 	MAM-I	425	197687	0.0021498631675325136
5408	4B	Bacteria|p_Bacteroidetes	OB-BPD/DS 	MAM-I	63	197687	0.00031868559895187847
5409	4B	Bacteria|p_Bacteroidota	OB-BPD/DS 	MAM-I	77088	197687	0.3899497690794033
5410	4B	Bacteria|p_Bdellovibrionota	OB-BPD/DS 	MAM-I	0	197687	0.0
5411	4B	Bacteria|p_Caldatribacteriota	OB-BPD/DS 	MAM-I	0	197687	0.0
5412	4B	Bacteria|p_Caldisericota	OB-BPD/DS 	MAM-I	0	197687	0.0
5413	4B	Bacteria|p_Campylobacterota	OB-BPD/DS 	MAM-I	40318	197687	0.2039486663260609
5414	4B	Bacteria|p_Chloroflexi	OB-BPD/DS 	MAM-I	0	197687	0.0
5415	4B	Bacteria|p_Cloacimonadota	OB-BPD/DS 	MAM-I	0	197687	0.0
5416	4B	Bacteria|p_Cyanobacteria	OB-BPD/DS 	MAM-I	0	197687	0.0
